The	O
Huge	O
traffic	O
on	O
Mumbai	LOCATION
roads	O
due	O
too	O
some	O
construction	O
work	O
Today	O
i	O
seen	O
1	O
Ambulance	O
stuck	O
in	O
traffic	O
jam	O
almost	O
too	O
hours	O
for	O
normal	O
distance	O
Wow	O
A	O
first	O
A	O
kid	O
wearing	O
a	O
helmet	O
Never	O
thought	O
will	O
see	O
that	O
in	O
Mumbai	LOCATION
Lets	O
go	O
Swachh	O
India	O
Thinking	O
of	O
eating	O
Breakfast	O
in	O
the	O
cab	O
from	O
tomorrow	O
to	O
save	O
time	O
Bread	O
neatly	O
packed	O
and	O
Jam	O
off	O
Silkboardbangalore	O
traffic	O
Someone	O
please	O
explain	O
traffic	O
from	O
Everard	O
Nagar	O
to	O
sion	O
more	O
people	O
leave	O
for	O
work	O
on	O
time	O
on	O
Mondays	O
Paulo	O
Coelhos	O
response	O
to	O
a	O
kid	O
selling	O
pirated	O
copies	O
of	O
his	O
book	O
at	O
a	O
traffic	O
signal	O
in	O
Delhi	LOCATION
Tweets	O
by	O
Deputy	O
Commissioner	O
of	O
Police	O
Traffic	O
East	O
DivisionBengaluru	O
City	O
No	O
auto	O
so	O
mini	O
came	O
in	O
10	O
minutes	O
No	O
traffic	O
pali	O
Hill	O
to	O
Lokhandwala	LOCATION
in	O
cost	O
200	O
time	O
25	O
minutes	O
Sunday	O
evening	O
traffic	O
Sukhsagar	LOCATION
Mumbai	O
from	O
the	O
back	O
seat	O
of	O
a	O
taxi	O
both	O
Pune	LOCATION
and	O
Bangalore	LOCATION
are	O
very	O
irritating	O
Small	O
town	O
types	O
but	O
traffic	O
worse	O
than	O
Mumbai	LOCATION
Mumbai	LOCATION
18yearold	O
welder	O
14yearold	O
aide	O
killed	O
as	O
fuel	O
tank	O
explodes	O
Protests	O
against	O
dirty	O
Yamuna	LOCATION
Land	O
Bill	O
cripple	O
traffic	O
across	O
Delhi	LOCATION
Traffic	O
Jam	O
from	O
Chemur	LOCATION
Tilaknagar	LOCATION
to	O
Maharashtra	LOCATION
Nagar	LOCATION
Kurla	LOCATION
West	O
MumbaiVia	O
TrafflineApp	O
User	O
Hasan	O
Shaikh	O
is	O
there	O
a	O
jam	O
still	O
at	O
Vasant	LOCATION
Kunj	LOCATION
near	O
the	O
malls	O
Planning	O
to	O
take	O
that	O
route	O
instead	O
of	O
NH8	LOCATION
back	O
to	O
Gurgaon	LOCATION
from	O
Delhi	O
Kariappa	LOCATION
Marg	LOCATION
crazily	O
busy	O
Hello	O
I	O
have	O
moved	O
100	O
mts	O
in	O
last	O
1	O
hour	O
mybad	O
Road	O
Okhla	LOCATION
And	O
this	O
is	O
regular	O
pain	O
to	O
endure	O
“	O
I	O
wil	O
tweet	O
you	O
evrydy	O
to	O
ask	O
about	O
your	O
Govts	O
plan	O
of	O
rmving	O
WEH	O
traffic	O
congestion	O
in	O
Mumbai	LOCATION
After	O
3	O
days	O
in	O
isolation	O
when	O
you	O
suddenly	O
step	O
out	O
to	O
Mumbai	LOCATION
traffic	O
the	O
cacophony	O
feels	O
like	O
well	O
tuned	O
music	O
Mumbai	LOCATION
weatheras	O
usual	O
Hot	O
and	O
sticky	O
sweaty	O
traffic	O
TRAFFIC	O
at	O
920	O
AM	O
platform	O
road	O
Madivala	LOCATION
checkpost	O
Agara	LOCATION
road	O
jn	O
Old	O
airport	O
road	O
Ballari	LOCATION
road	O
and	O
Hoodi-main	LOCATION
road	O
Jai	O
hind	O
At	O
Peeragarhi	LOCATION
Chowk	LOCATION
turn	O
towards	O
Mangol	LOCATION
Puri	LOCATION
is	O
mostly	O
jammed	O
because	O
buses	O
Etc	O
are	O
stopping	O
in	O
center	O
of	O
road	O
NarendraModi	O
NamaskarPls	O
ensure	O
better	O
management	O
of	O
Traffic	O
Parking	O
in	O
Delhi	LOCATION
as	O
POLICE	O
is	O
Under	O
MHA	O
ITLL	O
BE	O
IMMEDIATE	O
RELIEF	O
SirPlease	O
take	O
action	O
on	O
Roads	O
and	O
traffic	O
jams	O
in	O
Bangalore	O
all	O
people	O
are	O
suffering	O
lot	O
because	O
of	O
damaged	O
roads	O
and	O
it	O
Noida	LOCATION
sector	O
18	O
to	O
DoNotDisturb	O
packed	O
palaceRoad	O
chockablock	O
with	O
traffic	O
because	O
right	O
turn	O
at	O
Windsor	LOCATION
manor	LOCATION
cut	O
off	O
traffic	O
Bengaluru	LOCATION
People	O
in	O
Mumbai	LOCATION
actually	O
don't	O
know	O
to	O
maintain	O
lanes	O
during	O
traffic	O
nonsense	O
traffic	O
moving	O
at	O
snail	O
pace	O
near	O
Azad	LOCATION
Market	O
Sadar	LOCATION
Bazar	LOCATION
from	O
Karol	LOCATION
Bagh	LOCATION
Whats	O
the	O
situation	O
from	O
Borivli	LOCATION
station	O
east	O
to	O
Powai	LOCATION
Hahaha	O
Come	O
to	O
Goregaon	LOCATION
traffic	O
signal	O
in	O
Mumbai	O
Youll	O
realise	O
that	O
we	O
all	O
do	O
In	O
Mumbai	LOCATION
we	O
take	O
our	O
traffic	O
and	O
trains	O
very	O
seriously	O
Thank	O
you	O
for	O
reporting	O
Please	O
use	O
Report2win	O
to	O
stand	O
a	O
chance	O
to	O
win	O
gifts	O
from	O
traffline	O
Delhi	O
while	O
reporting	O
traffic	O
National	O
Green	O
Tribunal	O
Ban	O
Over	O
250	O
DieselRun	O
Vehicles	O
Impounded	O
in	O
Delhi	LOCATION
Delhi	LOCATION
Traffic	O
Police	O
yesterday	O
i	O
This	O
sounds	O
like	O
a	O
parody	O
if	O
you	O
live	O
in	O
Delhi	LOCATION
Last	O
3	O
days	O
traffic	O
between	O
South	O
Delhi	LOCATION
to	O
West	O
Delhi	LOCATION
via	O
isittight	O
toad	O
has	O
been	O
So	O
smooth	O
am	O
wondering	O
is	O
this	O
for	O
real	O
RAHUL	O
is	O
cruising	O
in	O
the	O
making	O
all	O
of	O
us	O
jealous	O
what	O
solution	O
to	O
traffic	O
of	O
Delhi	O
due	O
to	O
mrtro	O
or	O
just	O
a	O
waste	O
of	O
public	O
money	O
by	O
unholy	O
nexus	O
of	O
politician	O
and	O
contractor	O
One	O
hour	O
15	O
minutes	O
for	O
56	O
kms	O
Great	O
Delhi	LOCATION
Monday	O
chaos	O
Crazy	O
traffic	O
at	O
Rajiv	LOCATION
Chowk	LOCATION
Gurgaon	LOCATION
Just	O
crossed	O
Katwaria	LOCATION
Sarai	LOCATION
no	O
congestion	O
is	O
there	O
from	O
JNU	LOCATION
to	O
Adhchini	LOCATION
Viral	O
Facebook	O
post	O
gets	O
Mumbai	LOCATION
traffic	O
constable	O
suspended	O
for	O
demanding	O
bribe	O
viral	O
Jai	O
too	O
traffic	O
cops	O
assaulted	O
by	O
auto	O
drivers	O
in	O
Delhi	LOCATION
The	O
Times	O
of	O
India	O
via	O
traffic	O
from	O
Belapur	LOCATION
flyover	O
toward	O
Parsik	LOCATION
hill	O
slowdue	O
to	O
road	O
maintenance	O
your	O
digging	O
at	O
Pancheel	LOCATION
has	O
entire	O
South	O
Delhi	LOCATION
in	O
a	O
gridlock	O
Road	O
rage	O
murder	O
Protesters	O
halt	O
Delhi	LOCATION
traffic	O
Traffic	O
came	O
to	O
a	O
standstill	O
in	O
central	O
Delhi	LOCATION
through	O
Monday	O
I	O
blame	O
2002	O
for	O
the	O
traffic	O
jam	O
in	O
Mumbai	O
tonite	O
AdarshLiberal	O
Unfortunately	O
with	O
Metro	O
work	O
near	O
Vasant	LOCATION
Kunj	LOCATION
malls	O
on	O
Nelson	LOCATION
Mandela	LOCATION
Rd	O
that	O
too	O
gets	O
blocked	O
Hahahahaha	O
man	O
this	O
is	O
epickejri	O
controlling	O
traffic	O
in	O
bangalore	LOCATION
Let	O
me	O
show	O
you	O
how	O
too	O
traffic	O
cops	O
assaulted	O
by	O
auto	O
drivers	O
in	O
Delhi	LOCATION
With	O
the	O
AAP	O
government	O
curtailing	O
the	O
powers	O
of	O
the	O
traffi	O
Mumbai	LOCATION
Traffic	O
PoliceSgnage	O
at	O
HughesPeddar	O
Rd	O
as	O
you	O
approach	O
from	O
Babulnath	LOCATION
is	O
too	O
bright	O
blinding	O
drivers	O
Very	O
risky	O
Accident	O
near	O
Borivali	LOCATION
East	O
WEH	O
noreserve	O
Metro	O
Traffic	O
building	O
up	O
via	O
Ease	O
traffic	O
on	O
old	O
Mumbai	LOCATION
highway	O
Delhi	O
answer	O
to	O
SeinfeldCancelled	O
program	O
in	O
Mumbai	O
due	O
to	O
parking	O
issues	O
IGNOU	LOCATION
Road	O
Well	O
we	O
advocate	O
following	O
traffic	O
rules	O
and	O
are	O
hopeful	O
that	O
all	O
our	O
followers	O
do	O
the	O
same	O
because	O
we	O
all	O
care	O
for	O
Delhi	LOCATION
Slow	O
moving	O
traffic	O
HAL	O
Marathahalli	LOCATION
rd	O
at	O
1924	O
hours	O
National	O
Green	O
Tribunal	O
Ban	O
Over	O
250	O
DieselRun	O
Vehicles	O
Impounded	O
in	O
Delhi	LOCATION
Delhi	LOCATION
Traffic	O
Police	O
yesterday	O
i	O
Traffic	O
Alert	O
A	O
DTC	O
Bus	O
no	O
DL1PC7003	O
has	O
been	O
broken	O
down	O
at	O
Ashram	LOCATION
Flyover	O
towards	O
Maharani	LOCATION
Bagh	LOCATION
causing	O
congestion	O
It	O
shall	O
be	O
removed	O
soon	O
Inconvenience	O
Regretted	O
Massive	O
Traffic	O
Jam	O
on	O
Delhi-Gurgaon	LOCATION
Expressway	O
Commuters	O
on	O
the	O
Delhi-Gurgaon	LOCATION
expressway	O
faced	O
a	O
massive	O
tra	O
And	O
I	O
underestimated	O
Bengaluru	LOCATION
once	O
again	O
Was	O
thinking	O
most	O
peoplell	O
go	O
home	O
tomorrow	O
so	O
trafficll	O
be	O
less	O
but	O
sigh	O
Now	O
I	O
feel	O
like	O
InstantMessage	O
in	O
delhi	O
traffic	O
galiyan	O
dilli6	O
touristmode	O
at	O
Chandni	LOCATION
Chowk	LOCATION
Arab_News	O
Emirates	O
Etihad	O
planes	O
involved	O
in	O
air	O
traffic	O
scare	O
Dubai	LOCATION
Mumbai	LOCATION
SriLanka	O
Protests	O
against	O
dirty	O
Yamuna	LOCATION
Land	O
Bill	O
cripple	O
traffic	O
across	O
Delhi	LOCATION
teamtoo	O
much	O
rush	O
from	O
Bangalore	LOCATION
traffic	O
and	O
server	O
downpl	O
do	O
something	O
for	O
AHMEDABAD	LOCATION
here	O
on	O
contest	O
if	O
possibleOlaMatchDay	O
Uffftraffic	O
everywhere	O
Bandra	LOCATION
Linking	O
Road	O
towards	O
Juhual	LOCATION
ready	O
20	O
minutes	O
and	O
waiting	O
Smooth	O
traffic	O
flow	O
on	O
RaoTula	LOCATION
Ram	LOCATION
Marg	O
Decided	O
to	O
leave	O
Delhi	LOCATION
aftr	O
visit	O
in	O
December	O
Cudnt	O
bear	O
the	O
traffic	O
and	O
pollution	O
DilliSePradushanKhatamKaro	O
Am	O
I	O
the	O
only	O
one	O
who	O
finds	O
the	O
traffic	O
situation	O
in	O
Delhi	O
in	O
a	O
complete	O
mess	O
these	O
days	O
especially	O
over	O
the	O
Avoid	O
ring	O
road	O
South	O
ex	O
to	O
Nanakpura	LOCATION
has	O
taken	O
me	O
more	O
than	O
an	O
hour	O
The	O
simplest	O
Soln	O
is	O
for	O
the	O
cops	O
to	O
send	O
those	O
blocking	O
the	O
road	O
straight	O
twds	O
Vikroli	LOCATION
Delhi	LOCATION
howcome	O
takes	O
suo	O
motu	O
cognizance	O
of	O
traffic	O
policemen	O
attack	O
on	O
woman	O
The	O
matter	O
is	O
listed	O
to	O
be	O
heard	O
on	O
W	O
seems	O
like	O
the	O
monorail	O
is	O
stuck	O
a	O
little	O
away	O
from	O
Bhaktipark	LOCATION
saw	O
some	O
firebrigades	O
to	O
may	O
be	O
rescue	O
the	O
passengers	O
you	O
cant	O
keep	O
Delhi	O
in	O
comparison	O
to	O
Mumbai	O
notorious	O
traffic	O
Just	O
now	O
tuk	O
3hrs	O
from	O
mum	O
airport	O
to	O
fort	O
Delhi	LOCATION
wins	O
handsdown	O
Repair	O
of	O
Moti	LOCATION
Bagh	LOCATION
flyover	O
Due	O
to	O
this	O
traffic	O
is	O
heavy	O
on	O
Shaantipath	LOCATION
Moti	LOCATION
Bagh	LOCATION
Africa	LOCATION
Avenue	LOCATION
or	O
ReadtheRules	O
Namaskaram	O
everyone	O
The	O
good	O
news	O
is	O
that	O
Delhi	LOCATION
is	O
experiencing	O
unexpectedly	O
pleasant	O
weather	O
now	O
Traffic	O
coffee	O
update	O
coming	O
up	O
saved	O
the	O
boy	O
by	O
rushing	O
him	O
in	O
my	O
car	O
with	O
help	O
from	O
a	O
tempo	O
driver	O
DriveSafeDelhi	O
Kaif	O
You	O
don't	O
want	O
to	O
travel	O
a	O
lot	O
in	O
Delhis	O
traffic	O
We	O
spotted	O
cricketer	O
Mohd	O
Kaif	O
in	O
Khan	LOCATION
Market	O
recentl	O
11439	O
erickshaws	O
impounded	O
for	O
plying	O
illegally	O
Delhi	LOCATION
cops	O
to	O
howcome	O
The	O
Delhi	LOCATION
Traffic	O
police	O
told	O
the	O
High	O
see	O
Traffic	O
jams	O
in	O
Bangalore	LOCATION
are	O
the	O
nothing	O
but	O
deadlocks	O
which	O
no	O
computer	O
algorithm	O
can	O
solve	O
Too	O
much	O
Traffic	O
Delhi	O
Dear	O
Clouds	O
why	O
did	O
you	O
rain	O
todayAnyway	O
Bajrangbali	O
Kicka**	O
diwas	O
mubarak	O
holdon	O
sabh…	O
LBS	O
in	O
front	O
of	O
Home	O
town	O
Vikhroli	O
is	O
badly	O
Traffucked	O
Was	O
an	O
article	O
in	O
Mumbai	O
Mirror	O
a	O
few	O
days	O
ago	O
saying	O
our	O
traffic	O
chief	O
wouldnt	O
allow	O
the	O
event	O
to	O
go	O
ahead	O
without	O
parking	O
prerequisites	O
Traffic	O
Police	O
Gundagiri	O
Mumbai	LOCATION
Police	O
Evershine	O
Nag…	O
Heavy	O
traffic	O
from	O
Korum	LOCATION
Mall	O
Thane	LOCATION
towards	O
Mulund	LOCATION
check	O
naka	O
This	O
is	O
how	O
auto	O
rickshaws	O
are	O
lined	O
up	O
Infront	O
of	O
fortis	O
hospitalGurgaon	O
Blocking	O
half	O
of	O
the	O
road	O
never	O
fails	O
to	O
impress	O
meHe	O
takes	O
up	O
Metroride	O
in	O
west	O
Delhi	LOCATION
to	O
avoid	O
traffic	O
inconvenience	O
to	O
public	O
Traffic	O
in	O
Mumbaiewwwww	O
Amit	O
Shah	O
Struck	O
in	O
Bengaluru	LOCATION
Traffic Jam	O
Delhi	O
traffic	O
police	O
has	O
all	O
rights	O
to	O
tweet	O
against	O
delhi	O
govt	O
tum	O
kisi	O
ke	O
pet	O
pe	O
laughatthat	O
maro	O
aur	O
WO	O
tweet	O
bhi	O
notapplicable	O
karewah	O
Saab	O
wah	O
Okhla	LOCATION	
road	O
perpendicular	O
to	O
Mathura	LOCATION
Road	O
is	O
CHOKED	O
Avoid	O
Report2Win	O
The	O
dichotomy	O
of	O
Mumbai	O
Longest	O
Reserve	O
Table	O
laid	O
out	O
against	O
busy	O
street	O
traffic	O
near	O
Delhi	O
Police	O
goes	O
digital	O
to	O
catch	O
traffic	O
offenders	O
India	O
Today	O
India	O
TodayDelhi	O
Police	O
goes	O
digital	O
to	O
ca	O
SakiNaka	O
is	O
the	O
only	O
signal	O
in	O
the	O
world	O
that	O
has	O
its	O
own	O
cuss	O
word	O
Truly	O
deserving	O
Always	O
traffucked	O
terimakasakinaka	O
Two	O
and	O
a	O
half	O
hour	O
to	O
reach	O
homephew	O
Mumbai	O
traffic	O
Cabbies	O
have	O
a	O
cartel	O
outside	O
India	O
Bulls	O
Finance	O
Centre	O
Wonder	O
why	O
Traffic	O
Constables	O
do	O
nothing	O
about	O
it	O
Mumbai	O
If	O
Mumbai	O
traffic	O
were	O
a	O
person	O
I	O
would	O
go	O
to	O
jail	O
for	O
first	O
degree	O
murder	O
mumbaitraffic	O
Massive	O
traffic	O
jam	O
on	O
Delhi-Gurgaon	LOCATION
highway	O
Who	O
is	O
to	O
be	O
BLAMED	O
NewDelhi	LOCATION
It	O
was	O
a	O
traffic	O
nightmare	O
for	O
Delhis	O
berightthere	O
may	O
finally	O
be	O
scrapped	O
Commuters	O
who	O
have	O
been	O
spending	O
hours	O
stuck	O
in	O
traffic	O
jams	O
on	O
Delhi’s	O
f	O
sir	O
think	O
about	O
Metro	O
3	O
after	O
you	O
get	O
the	O
roads	O
of	O
Mumbai	LOCATION
driveable	O
digging	O
stopped	O
Woke	O
up	O
to	O
the	O
beeping	O
horns	O
that	O
you	O
only	O
get	O
outside	O
of	O
the	O
UK	O
Traffic	O
in	O
Istanbul	LOCATION
is	O
crazier	O
that	O
Mumbai	O
thats	O
saying	O
something	O
Road	O
rage	O
murder	O
Protesters	O
halt	O
Delhi	LOCATION
traffic	O
Traffic	O
came	O
to	O
a	O
standstill	O
in	O
central	O
Delhi	LOCATION
through	O
Monday	O
Indians	O
like	O
me	O
aware	O
small	O
indian	O
children	O
on	O
railway	O
platformsat	O
Mumbai	LOCATION
traffic	O
lightsbegging	O
etc	O
India	LOCATION
is	O
in	O
my	O
eyes	O
heart	O
always	O
Traffic	O
Alert	O
Traffic	O
is	O
now	O
normal	O
in	O
the	O
carriageway	O
running	O
from	O
Aurobindo	LOCATION
Marg	LOCATION
towards	O
Yusuf	LOCATION
Sarai	LOCATION
Reading	O
the	O
newspapers	O
with	O
woes	O
of	O
traffic	O
jams	O
no	O
water	O
overcrowding	O
etc	O
in	O
Delhi	LOCATION
indicate	O
no	O
AAP	O
effect	O
What	O
next	O
Looks	O
like	O
its	O
chaos	O
on	O
all	O
roads	O
in	O
Mumbai	LOCATION
today	O
Oops	O
fire	O
at	O
Kalbadevi	LOCATION
Portion	O
of	O
a	O
building	O
collapsed	O
bombayproblems	O
fire	O
Mumbai	LOCATION
Traffic	O
policemen	O
at	O
Teen	LOCATION
Murti	LOCATION
telling	O
mortals	O
to	O
beat	O
it	O
Part	O
of	O
South	O
Avenue	O
cordoned	O
off	O
Viva	O
veryimportantperson	O
culture	O
can	O
you	O
tell	O
status	O
from	O
Dwarka	LOCATION
to	O
Udhyog	LOCATION
Nagar	LOCATION
Punjabi	LOCATION
Bagh	LOCATION
waali	O
lineHusband	O
is	O
driving	O
He	O
got	O
an	O
exam	O
Jerry	O
Seinfeld	O
not	O
coming	O
to	O
Mumbai	LOCATION
organisers	O
blame	O
the	O
traffic	O
cops	O
Why	O
is	O
this	O
so	O
true	O
Mumbai	LOCATION
traffic	O
IS	O
THE	O
WORST	O
Road	O
ClosedNo	O
EntryNo	O
parking	O
information	O
for	O
Mumbai	O
on	O
Sunday	O
from	O
5am1130am	O
howcome	O
asks	O
Maharashtra	LOCATION
for	O
its	O
plan	O
to	O
spend	O
US	LOCATION
fund	O
on	O
Mumbai	LOCATION
traffic	O
Daily	O
News	O
Analysis	O
Bottle	O
neck	O
heavy	O
vehicle	O
traffic	O
from	O
Mumbrabypass	O
towards	O
Nashik	LOCATION
highway	O
Green	O
Corridor	O
Delhi	LOCATION
police	O
transports	O
liver	O
in	O
11	O
minutes	O
who	O
is	O
responsible	O
for	O
clearing	O
encroachment	O
on	O
railway	O
line	O
near	O
Turbhe	LOCATION
Station	O
Also	O
ban	O
all	O
dharnas	O
political	O
rallies	O
so	O
that	O
there	O
is	O
no	O
traffic	O
jam	O
in	O
Delhi	LOCATION
Delhi	LOCATION
is	O
in	O
tatters	O
No	O
accountability	O
Roads	O
traffic	O
in	O
a	O
mess	O
No	O
accountability	O
Unfulfilled	O
promises	O
Encroachments	O
Bloomberg’s	O
`100cr	O
city	O
traffic	O
push	O
howcome	O
for	O
details	O
Mumbai	LOCATION
heavy	O
traffic	O
from	O
Delhi	LOCATION
cant	O
to	O
Dhaula	LOCATION
Kuan	LOCATION
looking	O
good	O
Only	O
wish	O
Bangalore	LOCATION
traffic	O
from	O
the	O
airport	O
could	O
be	O
better	O
PGCBangalore	O
Kindly	O
hunt	O
for	O
this	O
car	O
two	O
Petty	O
criminals	O
hit	O
my	O
Honda	O
from	O
behind	O
at	O
Lovely	LOCATION
Chowk	LOCATION
Dwarka	LOCATION
avoid	O
Vashi	LOCATION
Creek	LOCATION
bridge	O
Its	O
a	O
mess	O
I	O
suggest	O
you	O
also	O
consider	O
the	O
traffic	O
in	O
Mumbai	LOCATION
or	O
else	O
the	O
tourist	O
might	O
take	O
a	O
day	O
to	O
reach	O
the	O
statue	O
Saki	LOCATION
Vihar	LOCATION
road	O
towards	O
Sakinaka	LOCATION
badly	O
traffucked	O
12Carpool	O
with	O
verified	O
users	O
and	O
help	O
reduce	O
traffic	O
in	O
Bangalore	LOCATION
roads	O
Android	O
application	O
National	O
Green	O
Tribunal	O
Ban	O
Over	O
250	O
DieselRun	O
Vehicles	O
Impounded	O
in	O
Delhi	LOCATION
Delhi	LOCATION
Traffic	O
Police	O
yesterday	O
i	O
S	O
S	O
SSRao	LOCATION
road	O
KEM	O
Hospital	O
totally	O
jammed	O
because	O
of	O
Media	O
vehicles	O
people	O
Police	O
trying	O
to	O
clear	O
see	O
the	O
traffic	O
in	O
Delhi	O
and	O
Bangalore	LOCATION
slow	O
moving	O
traffic	O
from	O
Palldium	O
to	O
anywhere	O
laughingoutloud	O
p	O
Giya	O
Dheli	O
MaKolkata	O
SeJane	O
Ma	O
Tora	O
there	O
HuwaPalom	O
Jake	O
Pochha	O
8PMMuje	O
Malum	O
Nehi	O
thanksagain	O
8	O
Pm	O
Honge	O
Dug	O
up	O
roadsdug	O
up	O
sidewalks	O
ever	O
increasing	O
traffic	O
and	O
blistering	O
heat	O
yes	O
Happy	O
Monday	O
People	O
Mumbai	O
Mumbai24x7	O
VO	O
Chidambaranar	O
Port	O
handles	O
alltime	O
record	O
cargo	O
traffic	O
of	O
3241	O
million	O
Customs	O
Mumbai	O
don't	O
use	O
mobile	O
phones	O
while	O
drivingIt	O
is	O
a	O
punishable	O
offence	O
We	O
love	O
Delhi	LOCATION
and	O
want	O
everyone	O
to	O
be	O
safe	O
SafeDelhi	O
Traffic	O
Alert	O
Breakdown	O
DTC	O
Bus	O
No	O
download	O
1PC	O
8748	O
has	O
been	O
removed	O
from	O
GGR	LOCATION
Station	O
Road	O
in	O
the	O
carriageway	O
towards	O
Station	O
Road	O
Traffic	O
will	O
be	O
normalized	O
soon	O
GGR	O
DTC	O
download	O
1PC	O
8748	O
Baby	O
bag	O
lost	O
in	O
Auto	O
at	O
Raheja	LOCATION
Vihar	LOCATION
Chandivali	O
Need	O
help	O
locating	O
it	O
please	O
retweet	O
outer	O
ring	O
road	O
Chirag	LOCATION
Delhi	LOCATION
to	O
Okhla	LOCATION
traffic	O
jam	O
dailywhy	O
cant	O
they	O
stop	O
the	O
heavy	O
vehicles	O
flow	O
for	O
dew	O
days	O
Mock	O
drill	O
by	O
fire	O
brigade	O
at	O
Mumbai	LOCATION
